seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2234,8,-2,-2,0,11,0,0,0,5,2243,2225,0,0,0,0,8300,119,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2213,0,-2,-2,0,13,0,0,0,4,2213,2213,43,40,0,0,8305,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2156,0,-2,-2,0,14,0,0,0,0,2156,2156,159,155,0,0,9686,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2101,-35,6,-2,-8,14,0,0,0,3,2065,2136,267,266,0,0,9852,119,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,2056,-144,2,-4,-6,27,0,0,0,46,1911,2200,355,359,0,0,9902,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1995,-114,-2,-6,-4,39,0,0,0,36,1880,2109,497,461,0,0,8520,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1947,-65,-8,-10,-2,47,0,0,0,18,1882,2013,585,562,0,0,8481,131,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1912,-57,-10,-12,-2,47,0,0,0,5,1854,1970,652,636,0,0,9915,116,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1890,1890,1887,-112,-14,-14,0,57,0,0,0,26,1775,2000,696,691,0,0,9999,114,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1890,1890,1856,-110,-16,-18,-2,63,0,0,0,18,1745,1967,763,748,0,0,10022,112,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,344,43,1856,1856,1764,0,-20,-20,0,70,0,0,0,25,1764,1764,784,771,0,0,8654,110,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
11,352,44,1856,1856,1771,0,-20,-20,0,72,0,0,0,31,1771,1771,784,771,0,0,8654,110,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
12,360,45,1856,1856,1746,0,-22,-22,0,75,0,0,0,33,1746,1746,800,787,0,0,10011,108,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
13,368,46,1856,1856,1723,0,-22,-22,0,80,0,0,0,44,1723,1723,816,801,0,0,10011,108,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
14,376,47,1856,1856,1701,0,-22,-22,0,82,0,0,0,42,1701,1701,830,819,0,0,10011,108,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
15,384,48,1856,1856,1688,0,-28,-24,4,88,0,0,0,51,1688,1688,830,819,0,0,8654,106,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
16,392,49,1856,1856,1666,0,-28,-24,4,91,0,0,0,50,1666,1666,851,837,0,0,8654,106,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
17,400,50,1856,1856,1653,0,-32,-28,4,96,0,0,0,49,1653,1653,859,837,0,0,9949,102,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
18,408,51,1856,1856,1642,0,-32,-28,4,102,0,0,0,54,1642,1642,863,836,0,0,9949,102,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
19,416,52,1856,1856,1630,0,-32,-28,4,105,0,0,0,57,1630,1630,871,837,0,0,9949,102,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
20,424,53,1856,1856,1621,0,-36,-32,4,111,0,0,0,57,1621,1621,871,837,0,0,8418,99,37,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
21,432,54,1856,1856,1609,0,-36,-32,4,114,0,0,0,58,1609,1609,882,841,0,0,8418,99,37,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
22,440,55,1856,1856,1598,0,-40,-36,4,119,0,0,0,53,1598,1598,892,849,0,0,9621,95,34,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
23,448,56,1856,1856,1587,0,-40,-36,4,122,0,0,0,38,1587,1587,898,858,0,0,9621,95,34,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
24,456,57,1856,1856,1576,0,-40,-36,4,124,0,0,0,42,1576,1576,910,867,0,0,9621,95,34,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
25,464,58,1856,1856,1570,0,-46,-42,4,128,0,0,0,38,1570,1570,910,867,0,0,8093,94,33,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
26,472,59,1856,1856,1568,0,-46,-42,4,129,0,0,0,37,1568,1568,902,861,0,0,8093,94,33,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
27,480,60,1856,1856,1565,0,-52,-46,6,133,0,0,0,37,1565,1565,898,858,0,0,9214,89,29,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
28,488,61,1856,1856,1561,0,-52,-46,6,138,0,0,0,44,1561,1561,896,857,0,0,9214,89,29,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
29,496,62,1856,1856,1557,0,-52,-46,6,141,0,0,0,45,1557,1557,896,857,0,0,9214,89,29,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
30,504,63,1856,1856,1553,0,-58,-52,6,145,0,0,0,41,1553,1553,899,856,0,0,7494,2623,24,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,66,5,41,33,93,7
31,512,64,1856,1856,1547,0,-58,-52,6,147,0,0,0,41,1547,1547,903,860,0,0,7494,2623,24,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,66,5,41,33,93,7
32,520,65,1309,1767,528,0,-70,-32,38,151,0,0,0,39,528,528,910,872,1,0,6622,2623,1,1,0,1,1,110,100,112,0,0,0,0,0,1,0,0,0,110,23,59,33,93,0
33,528,66,1767,1767,1755,0,-70,-32,38,153,0,0,0,27,1755,1755,908,877,2,0,6622,4555,1,1,0,2,1,110,100,112,0,0,0,0,0,1,0,0,0,110,23,59,33,93,0
34,536,67,1767,1767,1409,0,-72,-12,60,153,0,0,0,22,1409,1409,908,877,3,0,6710,4555,16,1,0,2,1,110,100,112,0,0,0,0,0,1,0,0,1,110,23,59,33,93,0
35,544,68,1767,1767,1118,-698,-72,-12,60,155,0,800,1816,15,420,1816,897,869,4,1,6710,3483,16,1,1,3,1,110,100,112,0,0,0,0,0,1,0,0,1,82,13,49,33,93,7
36,552,69,1767,1767,1118,-698,-72,-12,60,156,0,800,1816,21,420,1816,891,863,5,2,6710,3483,16,1,1,3,1,110,100,112,0,0,0,0,0,1,0,0,0,82,13,49,33,93,7
