seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2234,-21,2,2,0,57,0,0,0,8,2212,2256,0,0,0,0,10327,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2193,-66,0,0,0,66,0,0,0,25,2126,2260,88,75,0,0,10393,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2118,-63,0,0,0,73,0,0,0,24,2054,2181,239,226,0,0,8942,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2043,-73,0,0,0,80,0,0,0,26,1969,2116,387,378,0,0,8911,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,1980,-30,0,0,0,84,0,0,0,12,1949,2011,521,495,0,0,8945,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1927,-79,0,0,0,91,0,0,0,29,1847,2007,617,611,0,0,10422,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1887,-77,0,-2,-2,103,0,0,0,27,1810,1965,700,687,0,0,10405,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1863,-75,0,-4,-4,109,0,0,0,23,1787,1938,757,729,0,0,8999,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1890,1890,1815,-88,-2,-4,-2,118,0,0,0,29,1726,1903,845,833,0,0,8900,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1890,1890,1797,-38,-4,-6,-2,123,0,0,0,10,1758,1835,887,863,0,0,8904,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,1890,1890,1781,-52,-4,-6,-2,125,0,0,0,13,1728,1833,908,905,0,0,10443,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,384,48,1890,1890,1770,-23,-6,-8,-2,129,0,0,0,4,1746,1793,936,921,0,0,10441,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,416,52,1890,1890,1758,-91,-6,-8,-2,133,0,0,0,22,1667,1849,949,954,0,0,8928,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,448,56,1890,1890,1754,-21,-8,-10,-2,137,0,0,0,0,1732,1775,969,953,0,0,8953,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
14,480,60,1890,1890,1742,-115,-10,-12,-2,141,0,0,0,25,1626,1858,985,983,0,0,8991,121,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15,512,64,1890,1890,1740,-34,-12,-12,0,144,0,0,0,0,1705,1774,1001,977,0,0,10491,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
16,544,68,1890,1890,1736,-124,-14,-14,0,148,0,0,0,24,1611,1861,988,1004,0,0,10600,118,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17,576,72,1890,1890,1730,0,-14,-16,-2,147,0,0,0,-14,1731,1729,1016,1000,0,0,9113,118,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,608,76,1890,1890,1728,-108,-16,-18,-2,148,0,0,0,12,1619,1836,1000,1026,0,0,9185,116,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
19,640,80,1730,1058,1414,-9,-20,-20,0,146,0,0,0,-17,1404,1424,1026,1018,0,0,9075,113,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
20,648,81,1570,1058,1224,-11,-20,-20,0,144,0,0,0,-20,1213,1236,1031,1026,0,0,9075,113,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
21,656,82,1410,1058,1044,-42,-20,-20,0,144,0,0,0,-12,1001,1086,1016,1024,0,0,9075,113,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
22,664,83,1250,1058,859,-67,-20,-20,0,144,0,0,0,-4,792,926,1010,1034,0,0,10533,111,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
23,672,84,1090,1058,677,-56,-20,-20,0,143,0,0,0,-6,621,733,1010,1034,0,0,10533,111,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
24,680,85,1058,1058,727,-23,-20,-20,0,141,0,0,0,-15,704,750,1015,1029,0,0,8821,109,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
25,688,86,1058,1058,744,7,-20,-20,0,139,0,0,0,-22,751,736,1012,1013,0,0,8821,109,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
26,696,87,1058,1058,739,-14,-20,-20,0,137,0,0,0,-22,724,754,997,1001,0,0,8821,109,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
27,704,88,1058,1058,729,-18,-20,-20,0,135,0,0,0,-20,710,748,997,1001,0,0,10240,106,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
28,712,89,1058,1058,730,-27,-20,-20,0,134,0,0,0,-17,703,758,974,980,0,0,10240,106,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
29,720,90,1058,1058,740,-38,-22,-20,2,133,0,0,0,-14,701,778,935,948,0,0,8587,102,38,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
30,728,91,1058,1058,747,-51,-22,-20,2,133,0,0,0,-10,696,799,898,923,0,0,8587,102,38,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
31,736,92,1058,1058,754,-69,-22,-20,2,133,0,0,0,-4,684,824,872,893,0,0,8587,102,38,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
32,744,93,1058,1058,747,-75,-22,-20,2,133,0,0,0,-2,671,823,872,893,0,0,9895,99,36,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
33,752,94,1058,1058,755,-57,-22,-20,2,132,0,0,0,-6,697,812,847,861,0,0,9895,99,36,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
34,760,95,1058,1058,761,-18,-22,-22,0,130,0,0,0,-18,742,780,826,835,0,0,8159,96,34,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
35,768,96,1058,1058,766,-21,-22,-22,0,129,0,0,0,-21,744,788,808,812,0,0,8159,96,34,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
36,776,97,1058,1058,772,-29,-22,-22,0,127,0,0,0,-20,743,801,783,792,0,0,8159,96,34,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
37,784,98,1058,1058,768,-20,-22,-24,-2,124,0,0,0,-23,748,788,783,792,0,0,9577,94,33,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
38,792,99,1058,1058,777,-24,-22,-24,-2,123,0,0,0,-24,752,801,753,771,0,0,9577,94,33,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
39,800,100,1058,1058,786,-18,-22,-24,-2,120,0,0,0,-26,768,804,722,748,0,0,7837,92,31,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
40,808,101,1058,1058,793,-9,-22,-24,-2,118,0,0,0,-29,784,802,700,729,0,0,7837,92,31,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
41,816,102,1058,1058,790,-33,-22,-24,-2,116,0,0,0,-23,756,824,700,729,0,0,7837,92,31,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
42,824,103,1058,1058,796,7,-22,-24,-2,112,0,0,0,-35,804,789,686,706,0,0,9088,2166,27,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,60,2,38,33,93,7
43,832,104,1058,1058,802,53,-22,-24,-2,109,0,0,0,-46,855,748,670,689,0,0,9088,2166,27,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,60,2,38,33,93,7
44,840,105,1058,1058,803,40,-20,-32,-12,103,0,0,0,-51,844,763,661,682,0,0,7342,2325,25,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,66,2,38,33,93,7
45,848,106,1058,1058,812,5,-20,-32,-12,101,0,0,0,-46,817,807,636,663,0,0,7342,2325,25,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,66,2,38,33,93,7
46,856,107,1058,1058,961,-87,-18,-30,-12,101,0,0,0,-23,873,1048,636,663,0,0,8449,2325,21,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,66,2,38,33,93,7
47,864,108,1309,1568,1494,-63,-18,-30,-12,101,0,0,0,-9,1430,1557,615,650,1,0,8449,2567,21,1,0,1,1,72,70,80,0,0,0,0,0,1,0,0,0,72,2,38,33,93,0
48,872,109,1456,1456,1582,-63,-18,-30,-12,101,0,0,0,-1,1519,1645,596,634,2,0,8449,2567,21,1,0,2,1,72,70,80,0,0,0,0,0,1,0,0,0,72,2,38,33,93,0
