seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
270,3904,488,2128,2128,2028,-97,-4,-14,-10,1540,0,0,0,-19,1930,2125,906,919,0,0,4447,1835,53,0,0,0,0,0,0,0,0,6,4,1,0,4,0,0,1,0,0,0,0,0,0,0,72,385,0
271,3936,492,2128,2128,2007,-119,2,6,4,1543,0,0,0,13,1888,2126,935,972,0,0,7700,2185,51,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,72,385,0
272,3968,496,2128,2128,1985,35,2,8,6,1542,0,0,0,-3,2021,1950,997,997,0,0,4214,4254,51,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,72,385,0
273,3976,497,2128,0,416,-521,4,10,6,1544,0,900,938,7,-104,938,1005,1009,1,1,4416,4958,50,4,0,3,1,86,50,70,0,6,4,1,0,0,0,4,0,86,15,51,19,79,0,5,86,497,0
274,3984,498,2128,0,820,-1029,4,10,6,1545,0,900,1850,13,-209,1850,1010,1027,2,2,4416,4958,50,4,0,3,1,86,50,70,0,6,4,1,0,0,0,4,0,86,15,51,19,79,0,0,86,497,0
275,3992,499,2128,0,810,-1039,-12,0,12,1548,0,900,1850,24,-229,1850,1010,1027,3,3,5033,141,3,4,0,3,1,106,50,70,0,6,4,1,0,0,0,4,0,106,15,51,19,79,0,0,86,497,0
276,4000,500,2128,0,810,-1039,-12,0,12,1536,7,900,1850,-57,-229,1850,1020,1047,4,4,5033,141,3,4,0,3,1,106,50,70,0,6,4,1,0,0,0,4,0,106,15,51,19,79,64,0,86,497,0
277,4008,501,2128,0,810,-1039,-12,0,12,1527,16,900,1850,-103,-229,1850,1045,1046,5,5,5033,141,3,4,0,3,1,106,50,70,0,6,4,1,0,0,0,4,0,106,15,51,19,79,0,0,86,497,0
278,4016,502,2128,0,822,-1027,4,14,10,1498,45,900,1850,-212,-204,1850,1032,1031,6,6,8322,141,52,4,0,3,1,106,50,70,0,6,4,1,0,0,0,4,0,106,15,51,19,79,0,2,86,497,0
279,4024,503,2128,0,822,-1027,4,14,10,1485,58,900,1850,-228,-204,1850,951,1028,7,7,8322,4532,52,4,0,3,1,106,50,70,0,6,4,1,0,0,0,4,0,106,15,51,19,79,0,0,86,497,0
280,4032,504,2128,0,822,-1027,4,14,10,1452,91,900,1850,-289,-204,1850,951,1028,8,8,8322,4532,52,4,0,3,1,106,50,70,0,6,4,1,0,0,0,4,0,106,15,51,19,79,0,0,86,497,0
281,4040,505,2128,0,817,-979,20,22,2,1415,128,900,1797,-333,-161,1797,898,1036,9,9,8351,4658,52,4,0,3,1,106,50,70,0,6,4,1,0,0,0,4,1,106,15,51,19,79,0,0,86,497,0
282,4048,506,2128,0,811,-973,20,22,2,1398,145,900,1785,-337,-161,1785,838,1043,10,10,8351,4658,52,4,0,3,1,106,50,70,0,6,4,1,0,0,0,4,0,106,15,51,19,79,0,0,86,497,0
